Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Amount,Class
64820,1.0032131997390237,2.05685222073102,0.5693594461724379,2.234478901349309,-0.7764818080596431,2.091284902424585,-0.3803760542195902,-0.2820189307630354,-0.11987254742287344,-0.21862071115873113,247.27544559497665,0
769,0.08584039672650315,-0.5800280024884393,0.829962173071372,-0.5528350346211797,0.6556103982528916,1.5277236195237645,-0.3571023698077398,0.7943834179791774,0.5591592889031847,2.25288688221975,67.49802164881726,0
59735,-0.50483056484495,0.795071616805784,-1.6260110917765531,-0.49585841073681297,0.353392837596908,1.3931599690897811,-1.2259333649842028,0.7860906407411105,-0.06322345648295893,-1.5215276533923126,120.84231896592128,0
64925,0.18158684594879002,1.7091612329782118,-1.120422659911617,-0.1099377153701835,-0.9866389846395662,-0.4685829319100158,1.4321701435246332,-0.27152447549138253,1.4015657375153268,1.1090540479315865,79.58423261658476,0
5311,-0.362737913484448,-0.5025994606062325,-0.895998806814502,-0.9308811941934042,0.3532073945078431,-0.019785315214965602,-0.6236054349292066,-1.5487629221232788,0.1061787678222118,-0.4695521790613332,154.06469840352645,0
103355,-0.195297695582094,0.3046618286980817,-2.5018028613878633,-1.5332746037091247,2.2964430768051884,-0.5066105066996177,-2.517433102397529,-1.4499401795162525,2.4844673686414334,-0.70299746026984,280.5758624874511,0
85305,1.1590152448971567,0.1211179983372052,-0.4849670374989711,0.7754454707630927,-2.384356675356288,-1.4411326198566028,-0.4923510121395608,-1.3429043982696083,-0.5807777885039715,0.8537130456828279,25.30895125896602,0
159765,0.13213672133598095,1.3306170355095892,0.1953752843517444,0.9924608314945266,-0.06407030012849757,-0.5902754833597827,1.4805680555418883,-0.7093502879360668,0.34384482312429937,0.7688973632244732,353.9553709701407,0
130608,0.8414927044708567,-1.1654426702200196,1.0519504058282658,-0.9789552461072701,0.8107036553499937,0.535173471049099,0.8186306617798985,-1.2050035210990275,0.5879297427343916,1.0855936764081717,114.57924837253228,0
156730,0.19339578316174064,-0.8186166796045768,0.9197476143279902,0.11391962810076983,-1.674444263827696,-0.8961894623166603,-0.5262945312269738,1.5058182876396564,1.3301830863062143,1.326968531056676,105.83449931074753,0
84478,0.2323602776838665,0.9135947917791991,-1.1407794086858907,0.006803098392771161,0.4516327016495964,-1.0748990573091202,0.2099120896418698,1.6866391858043444,0.5587697845606268,0.9175452066641205,69.1569408025671,0
122537,-2.4524069234322625,1.5579688491529242,-0.18612234775216957,-0.7686863140700423,-0.17463785180993016,-1.4850221582808978,1.0479420617521424,-0.33539572277379287,-0.7386308120260694,-0.16805506568836506,206.43508506152665,0
149503,1.118015654576141,0.1314584007812206,-1.409693769533467,0.4649808297410822,-0.928979954322625,-2.1561010313748166,1.4960072127171782,0.45722987482768895,-0.07827066380341488,-0.3456095146966987,259.9453764999843,0
130523,1.3970795007333159,3.0871551501984054,0.44878051856651646,-1.0296346823278761,-0.1544655188679761,0.43057267209404915,-2.3495283069918655,0.3344992017781177,0.4364251294930788,1.3263421979872203,157.44788386013468,0
2747,1.2221233023730538,0.1111721602895362,1.5146369065803584,2.035678319038756,0.027951455244459925,0.41818707846774894,-1.7672973531105762,-1.450973262441088,-0.8381963140095188,-0.44361830451705336,225.40755367031744,0
123855,-1.0961230247380684,-0.03599541197724199,-0.41370916767461846,1.0708952313396154,-0.474773645483708,-2.2867179482154945,0.12575117253542017,-0.01419802441133914,-0.8620498814044937,0.09499988349703703,5.777156680611739,0
65725,-1.075264588226335,0.3298399536233427,2.6329244369298515,-1.8056054729067663,-0.5162420870091603,-0.6765051214491359,-0.43325988348754363,1.0199245795969742,0.5428265593190245,0.8487665026064236,45.57907302448736,0
129981,0.03049550475359814,-1.3220993199448576,-1.1146853612599796,0.7462597074665923,0.1708318984132972,1.2602074060788384,0.2932621032467971,-1.183014993332125,-0.521901814183155,0.5648141496829298,34.35674256014323,0
84654,0.7103324962386257,0.855108632154688,-1.048524113205193,-1.201030166076925,-0.1898025197474207,1.4400735165334546,-0.6938683208080181,0.45497189060097304,0.455061138938965,0.7607727496706133,51.59495392064773,0
166845,1.6644402539482102,1.561906424766106,-0.5946058338395052,-2.097895441308674,-0.6785293353647427,0.07567229404723533,-0.36164527768565713,1.967898942928135,0.018780304316449253,0.6537118802561939,160.9535189148533,0
119346,0.2172143096473435,-0.3466331834908221,-1.9248116779626665,-0.07861763854148529,3.2546472931541266,-1.2444583998378338,-1.8148730443742245,1.93638930256891,0.742082969869335,0.18741988052343647,117.01246099064154,0
67435,1.3626738623670578,-0.8315019429560967,-0.10659476091465178,0.9551541169008232,2.1103543678203955,-1.1685443146566084,1.2807344585603946,0.38183906084098396,0.16306106742941606,-0.007729222254738175,169.42792293305456,0
56886,-1.3846466206946033,0.9630889982130323,-0.782269020326328,-1.079690702502347,0.885458958900338,0.7891340251466785,0.07900008361106242,1.0795436208116411,1.4259365814791152,1.3082240778255405,25.078878600261064,0
66803,-0.5282789734019799,1.0141049312797121,0.21164097750864883,1.7259077703523744,-0.12372833626717304,-0.35647163736833054,-0.6137968768428766,0.18928789423555545,0.4667254675921039,0.48596228292727106,29.957997855050678,0
31551,0.34917254031185674,0.6710370126798062,-0.22254183591439816,-0.8725153155918715,-0.9598279969136478,0.9750510953034685,0.4703223105282899,-1.855837770950324,1.0967534267999406,1.880435146402655,116.36881676199303,0
116216,-0.7159168507585327,0.33616004627604107,-0.4734580936323596,0.6283069254711667,-1.1660088890752252,-0.07144565709878072,0.9813141279987811,1.2357117392988397,0.4264958189196887,-0.3390453032097392,51.78817557557477,0
11394,-1.5926010843436085,-0.7575497112392817,-0.4692734047547804,-0.6977337833016141,0.059552968313615326,-0.34188773617128493,0.17212137233544308,1.2026273010476636,-0.4064622212293616,-1.3828669772542248,204.14793345280762,0
69092,-0.7017075981248749,0.5835884699732719,0.6779437849526732,0.4060851970162342,1.3007373058880158,-0.18636306987698548,2.052166148009324,0.818187136105907,-2.5234874702078773,1.8006586299635663,49.806489249801835,0
3890,-0.7669866101357218,-1.0341011894569307,0.5237711098328938,-1.7381804723365437,-0.6954692313216133,1.5570985406242073,0.5562175789975026,0.8122397809392198,-0.656910600497474,-1.5383699989681032,60.36886056550025,0
41606,0.7068174293137341,0.9302561562419505,0.8849933860811098,0.2090692301178654,-0.9670682434720708,2.43776958805973,0.47978744298417564,-0.17388664158916786,-0.16944923748336765,0.1495974780735538,133.50715310947896,0
87313,1.0696082621579808,0.18962812330545253,0.8585131534474972,0.15139768789320732,-0.11235389147038086,0.6412503933283891,0.6032860336737964,-0.16963411909515508,-0.7492069577142593,0.3417289147404346,68.85694466180057,0
141699,0.0783486689625938,-0.5548717127707574,-0.8424004825367968,0.41047584389445624,0.5500950570276945,-0.3600321146548607,-0.5799370359129257,-0.8302551890371905,0.38225493914491887,-0.8039770736407367,1.204448517006938,0
8792,2.2411345690207307,-0.41028143597099703,-2.425214277872601,-0.030171666629134817,-0.07303347981880252,1.1117185675241885,0.2881262367277042,-0.8338351834398022,-0.2863918734967766,0.3274197716509878,12.0515340134329,0
154969,-2.1647142503104106,1.338621734390451,-0.8311698858046648,1.417043820947617,0.39246514112658853,0.6295941363939743,1.1494234360012723,0.5731320526924983,0.6728862163174513,-0.16441644046138135,143.02127667255644,0
68148,0.37216868147209525,-0.587497814971743,-0.34341109958796745,1.9646950479689085,-0.8081935850504217,0.15431712663628072,0.11346903671547612,-0.3107544717807992,0.5144009365704378,0.589722092741383,8.69692116496482,0
124243,2.3015937805515745,-3.0040624287868445,-1.082367338772357,0.788548618317301,0.17648731036262533,0.08232988671708727,0.6590313488724031,-0.2755102904684009,0.9140219592182045,-0.9484448727561359,601.6406670646879,1
120174,1.4118765188945275,-0.5509111825548537,-1.6961790676955877,-0.32853490846273187,-0.441968197254209,-0.3360739861500365,0.23164801548398284,1.0978423608882726,-0.1917059138971368,-0.6916175698189009,44.76805725586001,0
154555,-1.1265468122837972,-0.46818279130904433,-1.8878248392503527,-0.7251330935163611,1.2440538958621863,-0.8233592045784229,0.6287158608003051,-1.2264820898084898,1.7710958993105541,1.83760673306471,149.29726535744487,0
124358,0.5910215565598763,1.9912526016435215,0.3557929749276622,0.768517114149556,1.2619338767315347,0.17971845309844922,-1.5523774615850614,0.7889633552343978,-0.4718595944334637,-0.39752982095545997,49.56699007762927,0
48555,0.2978949164786898,0.5662808797173705,0.15013463400621807,0.6357295361573088,-0.7068571340601965,-0.04270379472328346,0.8490854504508708,1.772791176436716,2.1264355889732087,0.4329766827277315,26.780689600290785,0
17159,0.8400098267456074,1.981579164815191,-0.6708360367334946,0.6296998527125833,0.7683429494861461,1.4478614360767446,-1.1371413805362223,-0.9394057838005169,0.021382211104705912,0.3777276623216355,119.68829458321457,0
110510,1.1228639537338077,0.5175437758122711,-0.1514132301102838,0.4164614447561407,0.3010444762744516,1.7450164299877884,0.16565894356853242,-0.38308341355256376,0.4496090300718297,0.19848531933853208,184.142677361272,0
106530,-1.570993355674672,-0.015652061622168915,-0.1007382454060053,-0.5438718657793162,1.0355832876229722,-0.7856795966119959,0.4556186195245386,-0.14785699984373055,0.10769500564678253,0.411786291045867,80.21057993119163,0
80077,-1.3075743838910012,0.19166089173478287,2.2889474897132067,-1.5567633458787242,-0.05760796371550484,1.12323932482382,0.301619247953597,0.6879669521160333,-2.375666011092616,0.5982493746299504,94.7618116994032,0
35920,-0.7616882062335985,0.3098772845831466,-0.02943473090949095,2.278333029161633,0.5466953237658755,-0.11262382926278598,-1.5096927592535545,0.12114690184989671,0.8232288783468227,-0.08055189181922313,164.59338888662407,0
19457,-0.5056563599374411,-0.5725866638463186,0.5351414354553207,0.7593879393091572,1.3612101153211187,-0.994999893210358,0.5259775584176167,-0.12170395441786715,-0.09223420463328048,0.4018258540340018,167.24218002012452,0
78953,0.40765625362494734,0.5287681057915735,-1.05747119219581,-0.7498114071664587,1.485868275517684,-0.22057246748084,0.3060143980178964,1.0546663120431858,0.46344307236081883,0.5465226309720393,96.92066239842072,0
52995,0.8945776792437568,-2.116663760897,-0.48995015516053475,0.4686057964995918,1.3876443070576574,0.06609555965577296,-0.8447164617560955,-0.8180860496105022,0.8838612034530742,-0.21777358239188666,64.5216086011769,0
171829,-0.007200045790336603,0.6150301937723192,-2.901523682693579,2.0003675115080815,-0.7310738350510614,0.24193636947357172,-1.7046970134962711,-0.4225411104050376,1.2446880463650967,-1.9161671796658788,106.61247675560253,0
9692,1.1262000871891409,-0.2736960962323843,0.48716444022019184,0.6575244134851105,0.44142149949092546,-0.8649506516308265,-0.3645491465350236,-1.4615561772508157,0.49179633158807967,1.7020551540159257,84.72708068893256,0
37065,-1.8244408866764625,-0.7616459061380355,-0.1817752758829333,0.17334142371355432,0.8791763014344264,-0.15219998035766666,-0.31595872644565043,1.1031307060697408,0.6619955670633052,0.5389779757010986,125.03793214534815,0
99299,0.11251571158811427,0.9831522109198587,-0.6563093912302665,-0.7926942821860782,0.7461009868693241,-1.6250359692469083,0.09217950963648716,-0.31655835226251205,-1.4057547306529559,-0.9312675797162645,4.4583658523397816,0
163678,-0.10897609229534928,1.0339632564990227,-0.6529579912578111,1.2133813999049934,0.06317922755651637,1.310384702169971,-0.6044916087800484,-0.04880958810536863,0.36848360333699565,-0.1795104627415118,122.17452634869973,0
11534,0.9530241471452359,-2.207563725290266,2.42240553878994,0.8577746069951621,-0.17353182903501635,-0.5523216735773444,-0.8664206114485544,0.645615474169737,0.9949816687923538,-0.16252612812989956,42.53572670634011,0
40397,1.1069904129785026,-0.9072600467611224,-1.083810849986836,1.8133412052455489,0.5911086135385428,1.396848201813328,-0.8539397083876927,-0.92352539176873,-0.3586093194575422,-0.8240588415390118,172.47100891924023,0
91387,0.7053652102284509,-0.7511260569264455,-1.1716698580672904,0.1420154122552323,-1.2899861758252134,-1.7994639314753893,0.13325723386127772,-1.74922004301021,0.7752793962954228,-1.3953337262527958,46.20257205035877,0
1016,-2.2406737864197477,-0.2937966501407942,0.14459450329648443,0.4914750636819405,0.17201569901585353,-1.0593126211177424,0.7130611809266041,0.9601385064797462,-1.2057621284555387,-0.18100613865961387,47.591218624725435,0
55591,-0.2744400271090196,0.22038158278803383,-0.20492379177410888,-0.06787777207297674,0.641815530241691,-1.1138530996011333,0.7373731352608242,1.141132731531251,1.6341349934888683,-2.143367324137359,135.63190595293923,0
23247,-0.18290165711521805,-1.9651005743535892,-2.4350636897728237,0.14409304760747849,-0.3991517928503617,0.2998509517707465,0.48612769008731577,1.2478959581079205,0.053920425305779944,2.9233556173190878,101.13695110529576,0
24300,0.3064098549852128,1.8424790445672112,-2.3328378005242483,1.349739529550625,-0.18076048979556034,-1.9483472594272715,0.4205451092281198,-0.3029555379843173,0.5800532484481422,1.0110764575510782,282.13213011190703,0
82798,-1.489150116761596,1.0149189824551577,0.006479484220716646,1.3528411746932725,-0.20514822899786833,-0.47040889253142115,0.027054040688951418,0.10186070637985305,-0.6627848014917354,-0.4963047309552837,30.344208844340187,0
9268,-1.2268755345137894,-0.4346450897901946,0.6763100599975789,-0.13735417390614396,1.0090652960473283,-0.1854294676530737,-1.4315179977233141,0.5972748875565829,-0.6736231410334025,-0.2333672887635346,108.78823575637955,0
86807,1.2375720474841172,-1.1608704597215138,0.16474378746438498,-0.04051835003579198,0.700925715437103,0.8551533654820227,0.26383900424889234,-0.3603746465803998,0.47337250402596026,1.335655897144562,190.37195879778963,0
12185,-0.027289939639700764,-0.2672561144230266,0.38817025766799024,0.0387270203696117,-1.3377094239177991,0.23933080039748134,-1.346762408763764,0.37448064640844547,-0.7971427244065673,0.03687480418634598,53.73488616581594,0
170171,0.39059390619923645,2.453903345943571,0.7427499617869243,1.3647988097423347,1.8717478186939245,0.4892559169994446,0.2856898002671991,-1.0667211088262158,-0.11662993240039445,-0.7230877296358624,27.155372420809584,0
139643,-0.4010588501243862,1.8706633761924685,0.11462150919998967,-0.8758995777161087,1.3745334546913044,0.9552754762374489,1.0076534926003966,-2.0061302031023946,1.9486709577214858,-0.5585147420938872,30.330828188293722,0
38044,0.7779547727927553,2.5237997906170317,2.1553327481906175,-0.977562125472687,-1.444517337002273,1.4303465988479278,0.14205581159399971,-0.5008814413020799,0.6212185469390475,-0.162879577459441,28.956894372006758,0
51214,0.7013241370487435,0.0669818078187328,0.7223879283281669,-0.8945326891363886,1.4244620131326347,0.6976233707324383,0.6462973694035725,-1.1176699270119939,1.699632416644247,-0.013716099366268223,207.97637018485563,0
114752,0.7280488624298411,-0.32282446374660867,0.26088906468209716,0.2971273521194043,-2.819930932003421,0.5824481246548311,1.9653414617220846,0.539780258991957,-0.9577082488897382,0.649961566153887,73.63061265548734,0
48984,1.059480530173339,0.512466516190387,-0.07412710643004389,-0.2421492258239307,-0.24630975536680705,0.6977769010112126,-1.4071239950596282,-0.37187316085540656,1.5956098230109483,1.634195266577176,64.15782881598156,0
40774,-1.478147087801662,-1.1314136112636088,-0.2706205795279368,0.8925895171143521,-1.8274743540529903,-0.05480863491747794,-0.47417915657964504,1.3259646742852336,-1.6769084739692544,0.09254061549362237,69.9278459464139,0
2568,-0.3936094373485937,1.4697989262772881,0.5976526463532497,-0.5858156592577347,0.8533864433290823,-0.38882885330857375,0.9993297112397537,-0.2370769908855782,1.0546665787687632,0.4360819551272499,14.696685796950788,0
120151,3.2604910806914233,-0.05289600541600437,0.3828622916214485,-0.4794247417159312,0.00268534075477867,-2.701835134149441,0.46558401654103204,1.3428742129494118,0.3966300045993543,-1.3138614579773773,217.23118044152753,0
133767,-0.8017871527090011,-2.4301921271562703,0.978924006865424,-1.0065132927095803,-0.028708590212227953,-0.15373757232722005,1.4877270356582666,0.08528131796573853,0.8088929201060098,0.5464637641476624,124.2484532880463,0
124375,1.3594114199613994,-0.2391236945029587,1.869615330504517,-1.985662156399315,0.8574734980012358,-0.8666196086641321,-0.4927495527799525,0.5694142669010354,0.5614020498477428,0.6064280136900714,193.32006639400848,0
136330,-1.386157944105238,1.4490302312792402,-0.9006471182276757,-0.7672870902251991,0.6378967381668287,-0.2867211747612406,0.3082608405624918,-2.156600696632788,0.28432444951923147,0.21783187951221514,183.1993951863864,0
39504,-0.5098585377642832,-2.0740759597647895,-0.2128082614816047,-0.03737385979861299,-0.36722899033049505,-1.8361744644324978,1.594734007316916,-0.638861527944373,-0.22220466292290086,-2.4094743212182905,19.95037755416476,0
164231,1.5948553486982073,-0.4665499317340561,0.09846281707420244,1.1207374448166514,-0.676304204716626,0.9632449873865442,-2.061325455941142,0.5509866575713133,1.5722421665196529,-0.5804168472180298,294.3878182923175,0
13986,1.1188816202983989,1.8339226521937835,-0.2548418380540192,-0.3375282858498609,-0.8982937458323039,-0.5097301551851335,-0.8153598902726202,-0.8991110984272273,1.1988352967113565,-0.7899260252882596,255.97860764809835,0
61858,0.258521914719623,0.0382334352162378,1.4980945625711226,-0.5031562320550136,0.3811480466543221,0.7910697022761092,1.4897496073205814,-0.5177533450452668,-0.6178924687323804,-1.0617810539600527,54.898684630157184,0
129312,2.2362996208482406,1.3844724381803877,-0.04220139431204323,1.9314391511270563,-0.10186339436565721,0.7244104714335294,0.01017190172272063,0.3978054517504711,0.29176144253354697,-0.42498537337664954,185.4564239487906,0
12666,1.092498538085353,0.715952417683901,1.0276945935014785,0.3202271854993461,-0.9065698817771342,1.7093860665577023,-0.26255623356742575,0.3640670285684146,0.635381358822269,0.35742171621761876,71.47743280447386,0
38660,0.9154170212302742,1.0733779223164983,-0.22483350304724795,1.6254673419556471,-0.26690355416126516,0.3367490488807883,-0.3876781836042316,-0.6734735226507902,1.0441910887908652,3.1218968974260446,119.06370096971588,0
134633,-0.361759888320317,1.2153215746780788,-0.3259113127001942,-0.010484976856004451,1.7575837722316718,-1.073535285075306,-1.3381590686231228,-0.0871986487631492,0.6636560279376743,0.4636665716808817,54.58247721794474,0
26854,0.36067917569299607,0.0341319815115778,0.7865400269839193,-2.913672442044972,-0.7508053050877408,-0.09361240928344786,0.7045347991025095,1.4897651400685663,-0.8850997081671402,1.4570786255365673,82.27823226522264,0
64505,-0.45256166920136287,-0.12990978298068626,0.5814325187976135,-0.2032360793067729,1.1101176066663176,-0.4046041451131437,-0.3895349912803339,1.051979954209332,-0.7631243882676582,0.24892909531666002,33.70735709297644,0
104488,-1.660482667693824,1.8196393520611902,1.206551936236775,2.750107199580755,1.3383637314463854,-1.1296502296004816,0.668649860160592,-0.9180087622218045,1.5780375070530985,-1.1011402879775722,173.7307774683078,0
22662,-1.1491548842397976,-1.6098114536966868,-0.48837982126300145,-0.6894778247835713,-1.2616491058392654,1.989809104243524,0.5298806963866449,0.4122345398567117,1.5891644192479266,0.25625779204293453,105.09065922948442,0
8392,-0.7486802015051396,-1.7002097425176568,-0.8050573923434037,1.5054156005084625,-1.25533611568616,0.3531272379978767,1.0339251430855578,0.2853448404432517,0.39898332879058335,0.6556039128734262,176.1211250354363,0
30535,0.37928087182264947,1.609074172473282,-1.0402917282276105,0.2404248768387858,-1.8182404339971476,-2.0737461871865372,-0.08167103085198378,0.5433795689447568,1.6306677772375646,2.419791733010463,197.77626769663496,0
113569,1.3198606706654805,0.7271657443980285,0.15996485577381542,-1.5312280631833775,-0.14603660574179833,1.2903767512582258,0.8982818560280404,-1.2863341466829483,0.6140256472584803,0.5283928118677204,73.94588512693176,0
52256,0.34989012011473747,-0.027855555377334452,0.6655839669441933,0.6973130389123985,-0.6414587654314053,0.4550140613820955,-0.18939514074721384,-1.487233867746243,-0.5616070350381638,-1.5636896853454252,38.358223133271764,0
89135,0.9800935350701048,0.35588937755431915,-0.35549061120594516,1.4205213432886483,0.06799090758116666,-1.4312227559668744,-0.439478540183811,1.632854187273292,-0.6694756250891434,0.27522128875783014,50.07765650875651,0
127478,0.7438766245146383,0.5899484845549426,2.4494597989581,-1.1763032569232688,-1.076463080532803,-1.159754447102133,-0.2959184210168848,1.0993773881824513,-1.0317345797965112,1.1133605059439386,305.70978877510265,0
35222,0.03512666992773691,-1.1089966932109236,-1.7513699565678564,-1.5275704938093262,-0.6658534082339241,-0.16915117574332056,1.3460629767304513,0.7990882121882389,-0.8389412520803022,0.40866528337216823,111.92042935202593,0
77373,1.6515462691922402,1.8739174210300353,-0.3144060115535965,0.9582884297050017,1.3899553668878237,-1.5070719231783871,-0.5124070871596969,2.2200187344232636,-0.30103611012090387,-2.9289513647010974,165.00484770904512,0
123684,-0.12096181038672235,1.124625499115862,0.006510436800896087,0.7153639468006338,0.9382219976557318,-0.3549374514322821,-0.519392986414376,0.15344097595427167,0.1777789229298809,0.054076819846971345,50.455341541960905,0
10965,0.09515652268246423,-0.7485461346207379,0.750286910080948,0.5992319471129663,-1.336008366635458,-0.38916231708596716,0.09307987253944656,-0.5343130022761744,0.6373719775877937,-0.06688253845713776,111.45723619980173,0
24538,0.1690725294551869,-0.40070930748307326,-1.9932188234106147,-2.0503483215624496,0.5896095466920274,0.26691207648939413,0.4386622063510846,0.1344728420629131,0.2145674033735145,0.9690233736187882,178.2634385693006,0
108066,0.44461937240141236,1.0409093503061129,0.17146184122659722,-0.300381740519771,0.19420286215624585,-0.8361778814872968,-0.3798469289119089,0.17757130864003692,0.1643183319010117,-0.10641888000298848,168.95720680481247,0
113252,-1.3881847101742066,0.6364095464207143,0.8342284065995492,1.6436904952522386,0.4417759965887311,0.0014618341914829625,-1.0130295096101498,1.4920178693610555,0.2478329768740235,0.19337317382545646,149.87195511330813,0
139182,-0.25405619817885206,-0.31796956643486207,0.6882667340508467,-1.021440622658592,1.6254318591587802,1.407526457538372,-0.3540615468670893,-0.8638645658730425,-2.0152059883554143,-1.2514138724842268,101.04004051961005,0
158338,0.7299114928828743,0.3153418589006538,0.493653565306088,-1.8455796353241616,-0.39581562010266425,1.3672728062820825,-0.09602740531935337,-1.2722947346239852,-0.1116023308429013,-0.7710174183652497,104.92548965003608,0
98806,0.3336790599453971,0.020545378887715026,0.5432966640822907,-1.2179236267651126,-0.4487165686650988,1.090434341399109,-1.3542800544354816,-1.0031120160399785,0.19929730999206402,0.28672983908379135,35.46129397678317,0
137982,-0.48884984274276966,-0.27843288263885,0.5332255615556416,0.8496350017598676,-1.0692216652897593,0.36431952062795014,1.5120160000057221,-0.11589206136113268,-1.079839153788519,-1.1260919088272163,27.95736918502851,0
110989,-0.16073744131186385,1.0358473048676184,-0.040755849846621145,0.18923197990592774,-0.9963416821738039,0.9831176329765476,-1.1456585711653549,-0.5044964842716331,0.629914862046294,-2.039431498319932,118.47551651105309,0
90982,0.1739611496857079,-1.0390735663917812,0.01654939890911334,-0.3520556077119365,2.1058348253484884,-0.39312118919990635,1.8426513728833425,0.5869522911833748,-0.8014589707297283,0.3308109252597568,42.721935445903554,0
121626,-0.30440974633781176,0.24215749074123388,-0.7138909874332666,1.6901776333459575,0.9253980907967243,0.03178156816159083,1.729114768069534,0.07427924408284861,1.0976249648611645,0.038300587522424406,155.10705976262278,0
119176,0.3938875948105785,-0.08143878094277954,0.09530135387393694,0.17053186038799903,-0.6697318324883936,-0.4010686669230878,-0.21675501648617185,0.22971101680229664,-0.030579019503467225,1.173032533825707,137.342604021189,0
131278,0.847118318979641,-0.1963275560253724,1.3817838974519392,1.873020623575457,-2.043826294922117,0.9322900850662792,-0.6929841973314991,0.8007480213232993,1.238237940646432,-0.876992594510552,209.3896203777595,0
122409,-1.8523270990157605,0.835434088215865,0.1354024824836114,-1.6684387539026282,2.529564505462822,0.6244194122565521,0.6701000401251523,1.3658177525620485,-0.580823952846502,0.1304541120886768,176.66030609220567,0
23419,-1.319321913779763,-0.6079484472851845,0.3856600004692377,-1.6652846671324522,-0.6362895456780812,-0.9279339599377207,0.14209224562034495,0.5747012616653486,0.742152804376457,0.9988166447781508,118.18091273076544,0
50015,1.372116846572371,0.607245453683406,1.8873358988944153,0.119502521264682,-0.17332115425054775,0.60730736336004,-0.21641117499258872,1.8525647287750495,1.130983473135212,0.7502781441995143,159.8384347249533,0
122096,0.13141934404135083,-0.4074771714148629,0.7013250045677598,-1.127097451846959,1.5343635334410206,-0.17763670538537346,0.3051067332407291,-0.9096010761932888,0.7229862631192213,-0.4537416128383286,180.40817298397246,0
107059,0.6492287903050983,0.7573934689773892,-0.6476321135885404,-1.1235291209139948,1.5318999165445448,-0.1922990340290819,0.2248488160456383,0.48546452464674195,-1.2537001298982204,0.46266613681988766,59.40501712736142,0
110687,0.09912653615463717,-0.6435306977043912,-1.1565359848377292,0.6058855479572698,1.1277120081948795,0.17859051739280293,-1.4344653418496869,-1.0573328171747303,-0.4321237093240537,1.5646197411607499,73.65352013441583,0
